"idPiece","idJeu","contenu_total","message"
"1108","1006",NULL,NULL
"1109","1007","1 socle
106 cartes dont : 10 de 25, 10 de 50, 10 de 75, 12 de 100, 4 de 200, 5 Feu rouge, 4 Limitation de vitesse, 3 Panne d'essence, 3 Crevé !, 3 Accident, 14 Feu vert, 6 Fin de limitation de vitesse, 6 Essence, 6 Roue de secours, 6 Réparations et 4 Bottes)
1 règle du jeu",NULL
"1110","1008","1 sabot
106 cartes dont : 10 de 25, 10 de 50, 10 de 75, 12 de 100, 4 de 200, 5 Feu rouge, 4 Limitation de vitesse, 3 Panne d'essence, 3 Crevaison, 3 Accident, 14 Feu vert, 6 Fin de limitation de vitesse, 6 Essence, 6 Roue de secours, 6 Réparations et 4 Bottes)
1 règle du jeu",NULL
"1111","1009","28 cartes",NULL
"1112","1010","1 roue
3 crayons spéciaux
8 crayons de couleur
1 paire de ciseaux
Papier",NULL
"1113","1011","1 photo-box avec 8 volets mobiles
108 cartes-photo
3 pochoirs
1 plan de jeu
6 pions de 6 couleurs différentes
18 jetons-réponse de 6 couleurs différentes (3 jetons par couleur)
1 règle de jeu",NULL
"1114","1012","1 tapis de jeu
1 masque de nuit
1 masque Joan
1 balle
1 dé
1 sablier de 30 secondes
1 ardoise
1 feutre
1 bloc-scores
135 cartes",NULL
"1117","331","1 plateau de jeu
6 voitures
52 pions (26 roses et 26 bleus)
3 montagnes
1 pont
7 immeubles
1 roue composée de 4 parties
1 liasse de billets
14 polices d'assurance
18 attestations d'emprunt
25 jetons &quot;Destins&quot; (7 de 50000, 6 de 100000, 5 de 150000, 4 de 200000 et 3 de 250000)
9 cartes salaire
9 cartes profession
9 cartes &quot;action&quot;
9 cartes titre de propriété
1 règle du jeu",NULL
"1118","234","1 support transparent
6 planches illustrées
40 pions de couleur (diamètre 33 mm)  :  9 rouges, 10 bleus, 5 jaunes, 10 verts, 3 violets et 3 orange)",NULL
"1119","1013","60 cartes dont : 
- 7 tranches de pain
- 7 tomates
- 6 ketchup
- 6 cornichons
- 7 salades
- 4 bacons
- 6 steacks hachés
- 7 fromages
- 4 mayonnaises
- 6 oignons
4 range-ingrédients
1 Cuisto Dingo sonore
1 règle du jeu",NULL
"1120","1014","1 plateau de jeu
350 cartes thématiques
4 pions
4 blocs de papier
4 crayons
1 sablier
1 dé",NULL
"1121","1015","1 plateau de jeu
36 jetons
6 pions
3 dés
70 cartes postales",NULL
"1122","1016","1 plateau de jeu
8 pions de couleur
60 cartes
8 cartes &quot;positionnement&quot;
8 macarons
1 chapeau
1 règle du jeu",NULL
"1123","1017","4 ardoises blanches effaçables
4 feutres spéciaux pour tableau blanc
2 éponges avec poignées
4 grilles de nombres de couleur différente
4 sacs pour contenir les jetons
25 jetons par couleur correspondant aux grilles
12 jetons noirs
2 jetons dorés (les jokers)
1 carnet de score
1 notice",NULL
"1124","1018","2 grilles
100 puzzles Sudoku
2 jeux de 81 pions chiffrés (rouges et bleus)
1 fascicule contenant la règle du jeu et les solutions",NULL
"1125","1019","8 planches imprimées recto-verso
10 planches
80 jetons",NULL
"1126","1020","1 sabot divisé en 2 parties : la pioche et la banque
1 plateau permettant d'aligner les combinaisons
4 chevalets
92 pièces numérotées : 2 séries de 46 pièces numérotées de 1 à 46
des jetons : 
- 50 jetons de 10 points
- 20 jetons de 50 points
- 10 jetons de 100 points",NULL
"1127","1021","36 cartes
8 pièces cartonnées
1 base plastique
12 ballons
1 couvre ballon
1 règle du jeu",NULL
"1128","1022","Memo :
- 48 cartes

Domino :
- 20 dominos

Loto : 
- 4 planches
- 24 cartes

Puzzles : 
- 1 puzzle de 6 pièces
- 1 puzzle de 9 pièces
- 1 puzzle de 12 pièces
- 1 puzzle de 15 pièces",NULL
"1129","1023","4 réglettes
8 pieds
104 plaques numérotées de 1 à 13
2 plaques jokers
1 règle du jeu",NULL
"1130","1024","1 plateau de jeu
2 dés
10 pions (en métal)
32 maisons vertes
12 hôtels rouges
16 cartes Chance
16 cartes Caisse de Communauté
28 titres de propriété
1 liasse de billets
1 règle du jeu",NULL
"1131","1025","1 plateau de jeu
4 oies
2 dés
1 règle du jeu",NULL
"1132","1026","28 dominos",NULL
"1133","1027","1 plateau de jeu
1 rangement plastifié
5 pions personnages
6 cartes suspect
6 cartes attraction
6 cartes horaire
1 carte hypothèses
5 paquets de 18 jetons hypothèses (1 couleur par paquet)
3 jetons dorés
1 étui confidentiel
1 dé
Carnets de détective
1 règle du jeu",NULL
"1134","1028","12 pièces de monnaie
1 toton en bois
1 règle du jeu",NULL
"1135","1029","1 planche en forme de poisson
10 modèles de poisson
57 tuiles colorées",NULL
"1136","1030","45 cartes &quot;Enfant des rues&quot; (9 de chaque couleur)
9 tuiles &quot;Personnage&quot;
1 tuile &quot;Rappel des personnages&quot;
60 pièces : 
- 5 de 10
- 10 de 5
- 15 de 3
- 30 de 1
1 règle du jeu",NULL
"1137","1031","1 plaque perforée
200 champignons (rouges, bleus, verts, jaunes, blancs)
6 grandes images perforées
16 modèles de reproduction d'images",NULL
"1138","1032",NULL,NULL
"1139","1033","1 plateau de jeu
501 cartes
2 pions
1 distributeur de cartes 
1 boîte de rangement pour les cartes (avec 4 supports en caoutchouc)
1 sablier
1 alarme TABOO
1 livret d'instructions",NULL
"1140","1034","1 Cuisto Dingo
1 dé
16 dingo burgers (4 violets, 4 rouges, 4 jaunes et 4 verts)
1 règle du jeu",NULL
"1141","1035","144 tuiles
4 tuiles blanches (de remplacement)
3 dés
Jetons",NULL
"1142","1036","1 figurine &quot;Papa&quot; et son bonnet
1 lit avec un réveil
1 plateau de jeu
1 roue
4 cartes-pions et leur support
16 cartes
1 carré de caoutchouc adhésif
1 feuille d'autocollants",NULL
"1143","1037","1 plateau de jeu
400 questions (132 cartes)
100 cartes &quot;Talents&quot; et &quot;Vie de star&quot;
1 livret de conseils et d'exercices
3 cartes &quot;arbitre&quot; : &quot;Directeur de casting&quot;, &quot;Nikos&quot;, &quot;Directeur d'Academy&quot;
1 CD 18 titres en versions instrumentales avec livret
8 pions
1 dé
1 règle du jeu
1 micro-casque",NULL
"1144","1038","28 tuiles de domino",NULL
"1145","1039","25 cartes
1 règle du jeu",NULL
"1146","1040","120 cartes adultes
80 cartes juniors
2 sabots à cartes
4 cartes catégories
2 feutres effaçables
2 ardoises effaçables
1 plateau de jeu
2 pions
1 sablier
1 dé
1 règle du jeu",NULL
"1147","1041","41 cartes
1 règle du jeu",NULL
"1148","1042","1 château à monter
1 horloge
1 pion Max &amp; Enzo
9 enveloppes
1 carte miroir
1 filtre rouge
180 énigmes
1 sablier
1 bloc-notes
1 loupe
1 livret d'instructions",NULL
"1149","1043","1 plateau de jeu avec roulette intégré
4 pions personnages avec socle en plastique
26 jetons lettres
6 jetons papillons
8 jetons ronds &quot;objets du quotidien&quot;
10 planches activités numérotées
1 livret d'instructions",NULL
"1150","1044","1 console électronique
237 cartes : 
- 225 cartes &quot;ZE QUIZZ&quot;
- 10 cartes &quot;ZE MIME&quot;
- 2 cartes &quot;JOKER&quot;
10 cubes composés de 20 demi-cubes numérotés
2 masques
1 livret de jeu
1 boîte noire à 2 compartiments : vert et violet",NULL
"1151","1045","1 masque à gribouillis
1 stylo effaçable
1 chiffon
1 plateau de jeu
4 pions
1 minuteur
1 flèche
56 cartes
1 règle du jeu",NULL
"1152","1046","1 table de jeu
60 jetons (lettres)",NULL
"1153","1047","4 planches
40 cartes",NULL
"1154","1048","108 cartes
1 sabot distributeur
1 carnet de scores
1 règle du jeu",NULL
"1155","1049","220 cartes illustrées
1 timer
1 sac de rangement
1 règle du jeu",NULL
"1156","1050","Pions en métal.
Maisons en plastique.",NULL
"1157","1051","1 plateau de jeu
3 série de cartes : 
- 70 cartes pour les consonnes (dos jaune)
- 33 cartes pour les voyelles (dos bleu)
- 6 cartes spéciales noires (dos bleu clair)
1 dé
8 pions de couleur
Des jetons
1 sabot pour les cartes
1 sablier
1 règle du jeu",NULL
"1158","1052",NULL,NULL
"1159","1053","10 cartes-puzzles des chiffres
8 cartes-puzzles des métiers
8 cartes-puzzles des mots
6 cartes-puzzles des couleurs
La roulette des couleurs
1 flèche en plastique
1 règle du jeu",NULL
"1160","1054","1 support transparent
8 planches illustrées recto-verso
50 pions de 5 couleurs différentes
1 planche pour magnets (1 côté illustré, 1 côté quadrillé)
23 personnages Barbapapa magnétiques
48 lettres magnétiques
2 supports de planche en plastique",NULL
"1161","1055","28 cartes : 
- 20 cartes Gaulois
- 7 cartes Romains
- 1 carte Sanglier&quot;
1 règle du jeu",NULL
"1162","1056","27 cartes : 
- 26 cartes Gaulois
- 1 carte Jules César
2 règles du jeu",NULL
"1163","1057","48 cartes (24 paires)",NULL
"1164","1058","6 planches
36 cartes
1 livre",NULL
"1165","1059","4 doudous en bois
2 boutons en bois
4 lacets",NULL
"1166","1060","24 grandes cartes en forme d'ours
1 règle du jeu",NULL
"1167","1061","1 soufflerie (volcan)
1 boule de feu
1 plateau de jeu représentant un volcan divisé en 6 secteurs
6 séparations (barres rocheuses)
2 obstacles (arche et yeux de dragon)
4 planches dragon de couleurs différentes
24 fruits du dragon sous forme de jetons (6 bleus, 6 rouges, 6 jaunes, 6 verts)
1 règle du jeu",NULL
"1168","1062","48 cartes (24 paires)",NULL
"1169","1063","1 plateau de jeu
1 tourniquet
4 pions
4 socles
2 troncs d'arbre
2 feuillages d'arbre
1 hamac
4 élastiques
1 figurine capitaine Crochet
3 tonneaux
3 têtes d'idole
3 sacs
3 coffres au trésor
1 pince en feuilles
1 canne à pêche
1 pelle
1 épée
1 règle du jeu",NULL
"1170","1064","2 gilets avec détecteur de mouvement
2 puces non électroniques
1 règle du jeu",NULL
"1171","1065","4 lots de 4 cartes « oiseau »
20 tuiles nourriture
1 dé (avec une feuille de 6 autocollants)
1 règle du jeu.",NULL
"1172","1066","4 amulettes
4 cordons à enfiler
36 plaquettes de pierres précieuses de 4 formes différentes (dont 4 noires sans valeur)
1 règle du jeu",NULL
"1173","1067","1 canne à pêche magnétique avec ver
6 habitants de la mer en bois
1 mer (fond de la boîte)
4 planches puzzles
1 dé en bois
1 règle du jeu",NULL
"1174","1068","12 disques-thèmes recto-verso
1 plateau alphabétique
1 bloc-score
1 règle du jeu",NULL
"1175","1069","26 paires images-lettres
2 cartes alphabet
1 règle du jeu",NULL
"1176","1070","48 cartes Petshop et leurs cadres
2 indicateurs de scores
24 cartes Petshop Mystérieux
2 plateaux de jeu
1 règle du jeu",NULL
"1177","1071","1 plateau de jeu
6 pions
6 armes
21 cartes
2 dés
1 étui
1 carnet de notes
1 règle du jeu",NULL
"1178","1072","1 bassin
2 cannes à pêche à aimants
1 planche prédécoupée de poissons en carton
14 anneaux en métal
1 règle du jeu",NULL
"1179","1073","1 mule
1 socle
1 selle
11 objets : seau, caisse, chapeau, pioche, fers à cheval, botte, banjo, pelle, poêle, corde, gourde.",NULL
"1180","1074","1 support de jeu + 1 plateau patient &quot;Homer&quot; en carton + 1 feuille de métal
2 attaches
1 compartiment à piles + 1 pince
24 cartes 
12 pièces anatomiques
Des billets de banque
1 règle du jeu",NULL
"1181","1075","1 support de jeu + 1 plateau patient en carton + 1 feuille de métal
2 attaches
1 compartiment à piles + 1 pince
1 élastique 
24 cartes 
11 pièces anatomiques
Des billets de 50 et 200
1 règle du jeu",NULL
"1182","1076","4 corps de petits cochons
36 attributs : 
- 4 x 4 pattes
- 4 x 2 yeux
- 4 x 2 oreilles
- 4 queues
1 gobelet
3 dés",NULL
"1183","1077","1 plateau en forme de lit avec seringue reliée
1 tiroir amovible
12 pions &quot;virus&quot;
12 cartes
1 règle du jeu",NULL
"1184","1078","22 puzzles de 4, 5 et 6 pièces
1 règle du jeu",NULL
"1185","1079","1 plateau de jeu
12 pions
1 feuille avec 12 images autocollantes
1 montgolfière
1 dé spécial
1 règle du jeu",NULL
"1186","1080","1 bandeau
1 point d'interrogation
40 cartes
10 pions
1 règle du jeu",NULL
"1187","1081","4 cartes-grilles
24 cartes",NULL
"1188","1082","4 cartes-grilles
24 cartes",NULL
"1189","1083","1 plateau de jeu
32 jetons arc en ciel
4 pions poneys
16 cartes poneys
16 cartes Chercheuses de Talent
70 billets &quot;doux&quot;
1 boîte en carton Element de l'Harmonie
1 dé
1 règle du jeu",NULL
"1190","1084","56 plaques (pastique épais)
Détail : 
5 triples : 000 ; 111 ; 222 ...
5 séries avec 2 chiffres identiques + 1 autre chiffre : 001 ; 002 ... 553 ; 554
20 plaques avec 3 chiffres différents : 012 ; 013 ; 014 ; 015 ; 023 ; 024 ; 025 ; 034 ; 035 ; 045 ; 123 ; 124 ; 125 ; 134 ; 135 ; 145 ; 234 ; 235 ; 245 ; 345.
4 réglettes
1 règle du jeu",NULL
"1191","1085","1 plan de jeu
11 portes secrètes
11 socles pour les portes secrètes
4 pions
6 sphinx
6 petites cartes de couleurs
3 dés
24 cartes-sphinx (de 6 couleurs différentes)
1 règle du jeu",NULL
"1192","1086","1 plateau  de jeu 
4 supports en plastique
100 jetons lettres
12 cartes clé
1 règle du jeu",NULL
"1193","1087","5 planches
30 tuiles",NULL
"1194","1088","1 plateau de jeu
30 pions (15 blancs et 15 noirs)
2 dés dont 1 spécial
1 règle du jeu",NULL
"1195","1089","1 plateau de jeu
300 cartes (= 600 thèmes)
1 filtre rouge
1 sablier
6 plaquettes Joker
2 pions
1 dé à 10 faces
1 règle du jeu",NULL
"1196","1090",NULL,NULL
"1197","1091","1 damier
361 pions de deux couleurs
1 règle du jeu",NULL
"1198","1092","1 plateau de jeu
150 cartes
6 pions
5 jetons orange
20 jetons rouges
1 règle du jeu",NULL
"1199","1093","1 règle du jeu
1 plateau avec une flèche
6 pions
6 jeux : 
- 1 jeu d'observation avec 3 planches de dessin, 22 cartes de questions d'observation
- 1 quiz visuel avec 1 mini-théâtre avec un double volet, 18 cartes de quiz
- 1 &quot;Qui est cet animal?&quot; avec 1 planches avec toutes les têtes d'animaux, 12 cartes de corps et 12 cartes de têtes d'animaux
- 1 puzzle-devinettes avec 1 puzzle de 5 pièces, 1 de 7 pièces, 1 de 9 pièces
- Des questions Incollables avec 30 cartes
- Dés défis avec 25 cartes",NULL
"1200","1094","1 arbre
30 singes
30 tiges de 3 couleurs
1 dé couleur",NULL
"1201","1095","1 boîte comportant 3 roulettes
24 plaques numérotées : 
- 2 séries de 10 comprenant les chiffres de 1 à 10
- 1 série de 4 comprenant les nombres 25, 50, 75 et 100
Des blocs de papier 
1 tablette de marquage de 5 colonnes
5 boules de couleurs différentes",NULL
"1202","1096","1 plateau
1 figurine Mag'nus
9 plaque de labyrinthe
1 pièce d'or aimantée
30 murs trolls
1 notice",NULL
"1203","1097","110 cartes
1 sabot
1 règle du jeu",NULL
"1204","1098","10 poissons en bois
2 dés en bois
1 sac de rangement
1 règle du jeu",NULL
"1205","1099","1 plan de jeu
3 sacs contenant : 
- les départements-puzzles
- les jetons &quot;préfectures&quot;
- les jetons &quot;spécialités&quot;
6 réglettes &quot;anti-regards&quot;
Des billets de 10, 50 et 100 points
1 règle du jeu",NULL
"1206","1100","24 dominos",NULL
"1207","1101","10 puzzles de 4 pièces sur les chiffres de 1 à 10
20 chiffres en mousse
1 règle du jeu",NULL
"1208","1102","Jeu de dominos &quot;Les chiffres&quot; : 
- 28 dominos

Jeu de mémoire &quot;La maison&quot; : 
- 60 cartes

Loto &quot;Auto-moto&quot; : 
- 5 planches
- 30 cartes

Loto &quot;Les objets familiers&quot; : 
- 5 planches
- 30 cartes",NULL
"1209","1103","8 ardoises de jeu recto-verso dont la roulette
1 rouchiffre à monter
2 crayons
1 éponge
1 pochette de voyage pour ranger le matériel
1 livret de règle",NULL
"1210","1104","9 planches-puzzles sur les chiffres : 
- 9 pièces centrales
- 36 pièces à associer

6 planches-puzzles sur les sons : 
- 6 pièces centrales
- 36 pièces à associer

1 sac pioche",NULL
"1211","1105","4 parts de pizza
6 jetons de salami
6 jetons d'oignons
6 jetons de champignons
6 jetons de poivrons
8 jetons échange (2 verts, 2 bleus, 2 jaunes, 2 rouges)
12 olives et leur tige
12 rondelles en plastique",NULL
"1212","1106","Support de jeu
21 jetons rouges
21 jetons jaunes",NULL
"1213","1107","2 plateaux de jeu
40 cartes personnages
20 cartes mystères
1 règle du jeu",NULL
"1214","1108","1 arbre
16 ouistitis
4 catapultes
16 bananes",NULL
"1215","1109","8 pyramides dorées
8 jetons Trésor
1 cadre
16 cartes Trésor
9 cartes Action
4 cartes Scarabées
1 règle du jeu",NULL
"1216","1110","150 sujets pour les plus jeunes
150 sujets pour les plus grands
1 filtre à cartes
1 plateau de jeu
2 pions
1 sablier d'1 minute
1 règle du jeu",NULL
"1217","1111","1 magicien Alphexi
1 dé
26 cartes &quot;lettre&quot;
10 cartes de catégories
1 liste alphabétique
1 règle du jeu",NULL
"1218","1112","28 dominos",NULL
"1219","1113","1 castor sonore
1 barrage à castor
2 feutrines vertes
42 bûches
42 autocollants thermosensibles
1 bâtonnet en bois
1 règle du jeu",NULL
"1220","1114","28 cartes",NULL
"1221","1115","1 poney Lucky
6 carottes
4 chevaux
36 cartes
1 dé
1 règle du jeu",NULL
"1222","1116","28 dominos",NULL
"1223","1117","36 cartes",NULL
"1224","1118","1 plateau de jeu articulé
50 cartes
4 stylos effaçables
2 rajouts pour bloquer les bras articulés
1 règle du jeu",NULL
"1225","1119","1 grille de jeu
21 pions rouges
21 pions jaunes",NULL
"1226","1120","87 cartes Interdiction : 
- 29 cartes A
- 29 cartes B
- 29 cartes C
3 cache-cartes
8 ardoises pliables
8 stylos effaçables
8 chiffons
1 sablier (45 secondes)
42 jetons points
1 règle du jeu",NULL
"1227","1121","28 dominos",NULL
"1228","1122","28 dominos
1 règle du jeu",NULL
"1229","1123","1 ensemble de formes jaunes
1 ensemble de formes rouges
12 cartes
2 sacs (1 jaune, 1 rouge)
1 règle du jeu",NULL
"1230","1124","2 plateaux de jeux
2 fiches de personnage
4 supports
4 indicateurs de personnages
2 indicateurs de score
Instructions",NULL
"1231","1125",NULL,NULL
"1232","1126","6 baguettes à moustache
32 cartes
1 règle du jeu",NULL
"1233","1127","1 plateau de jeu
4 pions
1 dé
1 liasse de billets de banque 
20 cartes chance
16 maisons
8 hôtels
16 cartes de propriété
1 distributeur de billets électronique
2 cartes de crédit
1 règle du jeu",NULL
"1234","1128","2 plateaux de jeu pré-montés
24 cartes rouges
24 cartes bleues
24 cartes jaunes
2 indicateurs de score
Règle du jeu",NULL
"1235","1129","6 noix de coco à ouvrir
36 petits singes : 
- 6 roses
- 6 verts
- 6 noirs
- 6 jaunes
- 6 bleus
- 6 rouges
1 dé
1 plan de jeu
1 règle du jeu",NULL
"1236","1130","Plateau tournant en 5 parties:
- 1 plan de jeu
- 2 montants verticaux
- 1 pièce de renforcement vertical avec marqueur de score
- 1 pièce de renforcement horizontale, faisant office de base
4 marqueurs de score
+ de 65 pions de jeu
1 carnet de notes
1 règle du jeu",NULL
"1237","1131","4 embouts enfant
4 embouts adulte
Des cartes
1 sablier
1 stylo effaçable
1 dé
1 règle du jeu",NULL
"1238","1132","18 cartes animaux découpées en 92 bandes &quot;lettres&quot;
18 petites cartes de contrôle
1 règle du jeu",NULL
"1239","1133","4 bandeaux
50 cartes
20 jetons
1 sablier
1 règle du jeu",NULL
"1240","1134","1 plateau de jeu
5 cartes Rôles
8 cartes Monstres
16 cartes Evènements
7 cartes Indices
1 carte Mauvaise Piste
25 cartes Traquenard
12 cartes Pièges
21 jetons Point de Vie
14 jetons Scooby Snacks
5 Héros
8 Monstres
1 dé",NULL
"1241","1135","72 cartes",NULL
"1242","1136","1 plateau &quot;Clubs&quot;
3 plateaux &quot;Match&quot;
40 cartes &quot;Club&quot;
4 pions
1 dé classique
1 dé recrutement (face verte, faces rouges et face rejouer)
3 dés &quot;Compétition&quot;
8 cartes &quot;Carton Rouge&quot;
2 cartes Coup Supplémentaire Permanent
8 cartes Coup Supplémentaire Classique
1 règle du jeu",NULL
"1243","1137","27 dominos-puzzles
3 plaques de 20 lettres en mousse
1 règle du jeu",NULL
"1244","1138","1 module de jeu
10 clés
1 dé
12 billes de 4 couleurs différentes
4 pieds en caoutchouc",NULL
"1245","1139","9 planches illustrées recto-verso
24 jetons-voyelles
26 images
26 jetons-mots
26 jetons-alphabet
40 jetons-lettres
24 jetons-syllabes
32 jetons-histoires
1 dé
4 pions de couleur différente
4 sachets plastique pour ranger les jetons
1 règle du jeu",NULL
"1246","1140","50 cartes
1 règle du jeu",NULL
"1247","1141","8 ours de 4 couleurs différentes (bleu, rouge, jaune, vert)
2 dés de couleur
16 pots de miel
1 règle du jeu",NULL
"1248","1142","1 blaireau
28 vêtements (7 pantalons, 7 T-shirts, 7 bonnets, 7 paires de socquettes)
4 valises (boîtes en fer blanc)
1 dé multicolore avec un symbole &quot;blaireau&quot;
1 règle du jeu",NULL
"1249","1143","1 meneur de jeu électronique
24 cartes
1 règle du jeu",NULL
"1250","1144","3 petits plateaux
83 tuiles : 
- 3 tuiles de départ à dos coloré
- 40 tuiles de construction à dos vert
- 40 tuiles de construction à dos jaune
12 pions (3 rouges, 3 jeunes, 3 verts, 3 bleus)
25 jetons noix de coco
25 jetons bananes
1 règle du jeu",NULL
"1251","1145","1 plateau de jeu qui comprend :
- le château du roi, séparé en 7 étages
- l'échelle de points
6 pions score
6 cartes vote &quot;oui&quot;
12 cartes vote &quot;non&quot;
13 favoris (silhouettes en carton) et leur socle plastique
1 couronne
26 cartes &quot;objectif&quot;
1 règle du jeu",NULL
"1252","1146","20 cartes-puzzles
10 jetons &quot;chiffres&quot;
2 dés : 
- 1 avec les chiffres de 1 à 5
- 1 avec les chiffres de 6 à 10
1 règle du jeu",NULL
"1253","1147","42 cartes : 
- 26 cartes &quot;Indiens&quot;
- 3 cartes &quot;Cactus&quot;
- 3 cartes &quot;Tuniques bleues&quot;
- 1 carte &quot;Chef indien&quot;
- 1 carte &quot;Lune&quot;
- 1 carte &quot;Esprit indien&quot;
- 1 carte &quot;Tipi&quot;
- 6 cartes joker 'Chaman&quot;
18 plumes
6 bandeaux
1 règle du jeu",NULL
"1254","1148","4 pièces de puzzle &quot;Le cycle de l'année&quot;
1 roulette Soleil
4 figurines
40 cartes
1 règle du jeu",NULL
"1255","1149","1 plateau
6 pions vélos
220 cartes : 
- 28 cartes Friterie &quot;Momo&quot;
- 30 cartes &quot;Lettres&quot; :
   - 6 Annabelle Deconninck
   - 6 Madame Bailleul
   - 6 Yann Vandernoout
   - 6 Fabrice Canoli
   - 6 Julie Abrams
- 140 cartes &quot;Epreuves et questions&quot; : 
   - 28 cartes Julie Abrams
   - 28 cartes Madame Bailleul
   - 28 cartes Fabrice Canoli
   - 28 cartes Yann Vandernoout
   - 28 cartes Annabelle Deconninck
- 22 cartes Philippe Abrams (Kad Merad) et Antoine Bailleul (Dany Boon)
1 règle du jeu",NULL
"1256","1150","1 plateau de jeu
396 cartes
6 pions
1 règle du jeu",NULL
"1257","1151","72 cartes
24 jetons
6 bandeaux
1 sablier
1 règle du jeu",NULL
"1258","1152","1 plateau de jeu
2 dés
8 pions (en métal)
32 maisons vertes
12 hôtels rouges
16 cartes Chance
16 cartes Caisse de Communauté
28 titres de propriété
1 liasse de billets
1 règle du jeu",NULL
"1259","1153","9 plaquettes rondes de 3 couleurs
3 x 8 plaquettes comportant des jouets
1 cylindre
2 étoiles de bois
1 dé
1 règle du jeu",NULL
"1260","1154","1 plateau de jeu
8 pièces chirurgicales en plastique
1 pince
1 règle du jeu",NULL
"1261","1155","1 plateau de jeu
5 pions Navire
1 pion Boussole noir
36 cartes
1 règle du jeu",NULL
"1262","1156",NULL,NULL
"1263","1157","12 planches recto-verso
60 cartes-images
30 cartes-chiffres
1 livret",NULL
"1264","1158","1 main articulée électronique
94 cartes Action-Vérité
6 cartes Joker
1 règle du jeu",NULL
"1265","1159","1 tablette support
4 fiches cartonnées perforées
24 fiches ardoise recto-verso
3 lacets
1 feutre ardoise
1 chamoisine
80 bâtonnets de construction
1 rouleau de pâte à modeler
1 livret d'instructions",NULL
"1266","1160","1 plateau de jeu
490 cartes
6 pions 
1 dé
des &quot;bons&quot; de 3 couleurs différentes (bleu, rouge, vert)
des &quot;bûchettes&quot; de 3 couleurs différentes (bleu, rouge, vert)
1 règle du jeu",NULL
"1267","1161","1 grille
2 supports
22 pions jaunes
22 pions rouges",NULL
"1268","1162","1 Elefun
1 trompe
4 filets à papillons
30 papillons
1 règle du jeu",NULL
"1269","1163","1 plaque perforée
200 champignons (rouges, bleus, verts, jaunes, blancs)
6 grandes images perforées
12 modèles de reproduction d'images",NULL
"1270","1164","1 plateau de jeu
1 dé
6 pion
240 cartes questions-réponses
1 règle du jeu",NULL
"1271","1165","5 planches
30 cartes illustrées",NULL
"1272","1166","56 triangles
1 bloc de score
1 règle du jeu",NULL
"1273","1167","2 cochons
4 yeux
2 queues
4 oreilles
8 pattes
3 dés
1 gobelet
3 supports de rangement",NULL
"1274","1168","32 cartes &quot;action&quot;
23 cartes &quot;bon moment&quot;
9 cartes &quot;bon moment de la famille&quot;
18 cartes &quot;bonus&quot;
6 cartes &quot;plateau&quot;
20 cartes vierges
6 socles
3 pions enfant
1 pion famille
4 pastilles
1 plateau de jeu
Le cahier Happy Week",NULL
"1275","1169","1 plateau de jeu
4 voitures (bleue, verte, jaune, rouge)
1 dé numéroté de 1 à 6
1 dé marqué de 3 faces vertes, 2 faces rouges, 1 face jaune
1 feu de contrôle
1 règle du jeu
18 panneaux de signalisation adhésifs",NULL
"1276","1170","1 plateau de jeu
1 disque rotatif qui représente la Terre triste
6 cartes listant 16 situations critiques
16 jetons bicolores
16 cartes &quot;environnement pollué&quot; illustrées
55 cartes de solutions différentes
1 dé
6 pions
1 règle du jeu",NULL
"1277","1171","60 cartes (30 paires)",NULL
"1278","1172","56 cartes sortilèges
112 cartes trouvailles
1 livret de règles",NULL
"1279","1173","1 unité de jeu Mastermind et 1 support rotatif
1 cellule combinaison secrète
96 pions colorés (vert, bleu, rouge, orange, blanc, gris, jaune, rose)
1 couvercle pour les pions
1 règle du jeu",NULL
"1280","1174","40 cartes Monstres
1 support de rangement
1 règle du jeu",NULL
"1281","1175","4 grandes planches de jeu
24 grandes cartes-images
1 règle du jeu",NULL
"1282","1176","26 cartes Image - Mot
26 pièces Lettre
1 puzzle alphabétique
1 guide de jeu",NULL
"1283","1177","12 grandes planches
1 stylo avec signal sonore et lumineux
20 grandes cartes-mots de 1 à 4 syllabes
6 grandes planches recto-verso
108 jetons-lettres
1 règle du jeu",NULL
