"idDocLigne","idDocument","idJeu","question","reponse","prix"
"827","617","54","Bonjour, avez-vous les deux cartes à pousser (celles qui vont sur le plateau de jeu) correspondant au génie et à la fée? Ainsi, nous pourrions compléter 2 jeux inutilisés… ","Bonjour, nous avons ces deux pièces ! Vous allez pouvoir compléter vos deux jeux.","40"
"828","617","244","Bonjour, avez-vous le crayon qui est dans le bras? Merci ","Nous avons aussi le crayon !","20"
"829","618","273","1 tringle munie de la botte
1 manivelle
1 lot de souris   1roue crantée rouge","Bonjour, comme convenu par mail je vous envoie le devis pour toutes ces pièces.","140"
"838","626","34","Bonjour, avez-vous ces 2 pièces : ""cervelle de moineau"" et ""maladie du portable"" de ce jeu de 2008? Merci d'avance. Cordialement","Bonjour, oui nous avons ces deux pièces !","40"
"839","627","293","Bonjour, avez vous 1 verres déformé vert?   Cordialement Mme Pierré.","Bonsoir, oui nous avons cette pièce !","20"
"840","628","379","Bonjour, avez vous 1 jeton abeille et 1 jeton fourmi svp","Bonjour, oui nous avons ces deux pièces !","40"
"843","630","236","Bonjour,
La pièce bleue est perdue et je souhaite la racheter.
Merci","Bonjour, comme convenu lors de notre échange je vous envoie le devis pour la pièce bleue.","20"
"845","632","83","Il me manque 1 épée verte","Bonjour (re), nous avons cette pièce !","20"
"846","632","246","Il me manque 1 dingo Burger couleur rouge N°2","Nous n'avons pas cette pièce pour cette édition. Nous vous mettons un burger rouge n°2 d'une autre édition pour dépanner.","0"
"847","632","96","2 singes ouistiti
1 baguette verte
1 baguette orange","Nous avons ces 4 pièces !","80"
"852","635","251","1 singe - 2 bâtons orange - 1 bâton rose","Bonjour, nous avons ces quatre pièces !","80"
"853","635","231","1 pion gris - 1 pion vert - 2 pions rouge - 1 jaune","Nous avons le vert, les 2 rouges et le jaune mais pas le gris.","20"
"854","635","246","pion rouge numéro 3","Nous n'avons pas le pion rouge numéro 3 de cette édition. Pour dépanner, nous vous mettons un pion rouge n°3 d'une autre édition. Nous ajoutons ici les 20 centimes pour la carte difficile de Gav Gamelle.","20"
"855","636","312","Bonjour, avez-vous un support de jeu (au mieux un translucide, sinon un noir) ? Merci d'avance","Bonjour, oui nous avons un support de jeu translucide (support individuel pour faire tenir les lettres).","50"
"861","642","178","Bonjour, Nous cherchons pour ce jeu : toute la cheminée (1 base, 1 bûche, 1 levier, 1 tablette, 1 cheminée et 2 crochets), toute la statue (1 statue, 1 plate forme, 1 cadre, 1 piédestal, 1 base) et tout l'escalier (1 plate forme haute, un cadre, 1 escalier) Merci par avance :-)","Bonjour, comme convenu par SMS, nous avons toutes les pièces pour ce jeu.","200"
"862","642","241","Bonjour, je cherche 1 souris bleue :-)","Nous n'avons pas cette pièce en stock.","0"
"866","645","309","1 billet de 1
1 ticket ""vendu"" chien noir","Bonjour, nous avons ces deux pièces !","25"
"867","645","244","1 pièce anatomique ""côtes de rire""
1 pièce anatomique ""papillon chatouilleur""
1 pièce anatomique crayon - ""crampe de l'écrivain""
1 pièce anatomique os du bras - ""os rigolo""","Nous avons ces quatre pièces !","80"
"876","647","241","17 morceaux de fromage , 3 échelles et 4 souris de couleurs différentes
et 1 notice","Bonjour, nous n'avons pas les 4 souris ni la notice. Nous avons les 17 morceaux de fromage et les 3 échelles.","180"
"877","648","291","un pion vert de dames chinoises","Bonjour, nous regroupons toutes vos demandes sur ce même devis. Nous avons le pion vert (0.20€). Nous ajoutons ici le devis pour les 6 tuiles du jeu ""le pendu"" (0.60€), nous n'avons pas la règle. ","80"
"878","648","52","la carte trésor le coffre fort + une plaque couloir sans carte trésor","Nous vous mettons une carte trésor (carte orange et violette) + une plaque couloir ligne droite (0.40€). Nous ajoutons ici le devis pour les 4 lettres (0.40€) du Scrabble junior (A, P, U, W).","80"
"881","651","375","Bonjour, il me manque les triangles 225-233-122-011-145 et 033.
Avez-vous ces pièces là? 
merci","Bonjour, nous avons ces 6 pièces !","120"
"882","652","304","Bonjour, j ai ce modèle de jeu et il me manque l os du coude et les cotes de rire. Avez vous ces pièces en stock? Cordialement Me Gaudin Christele","Bonjour, nous avons ces deux pièces !","40"
"883","653","273","Bonjour auriez vous la bille verte, la petite bille et la tige jaune disponibles ?","Bonjour, nous avons ces trois pièces ainsi que la souris jaune ! La tige jaune est celle qui est crantée et qui tient la cage.","100"
"885","655","26","Bonjour, il me manque un lapin violet, avez vous cette pièce ?","Bonjour, oui nous avons cette pièce !","20"
"886","656","234","Bonjour. On m'a donné un COLRINO auquel il manque un pion bleu. Pouvez-vous me le compléter svp et à quel prix?
Bien cordialement
Eliette","Bonjour, nous avons cette pièce !","20"
"887","657","87","Bonjour,
Avez-vous 2 cases blanches pour mettre les cartes?","Bonjour, nous avons ces deux pièces !","40"
"888","657","252","Bonjour,
Est-il possible de commander 4 paires d’yeux?","Nous n'en avons plus. Vous pouvez essayer de contacter l'éditeur DUJARDIN pour leur demander ces pièces.","0"
"891","660","219","Bonjour 
Avez vous une petite voiture rouge?","Bonjour, nous n'avons pas cette pièce.","0"
"892","660","200","Bonjour
Si vous aviez la carte titre de séjour « Royal » ? Cdlt","Nous avons la carte ""Titre de propriété""  Royal (quelques marques de pliure).","20"
"893","660","206","Bonjour 
J aurai besoins de la ligne 3 ? L avez vous?
Cdlt","Nous avons cette pièce !","50"
"894","660","144","Bonjour
Il me manque le totem dhor ?
L avez vous?
Cdlt","Nous avons cette pièce !","20"
"895","660","218","Il me manque le fantôme bleu
Cdlt","Nous ne l'avons pas.","0"
"896","661","236","Bonjour, avez-vous pour compléter une boîte de Blokus les deux pièces suivantes :
- carré solo BLEU
- bande de 3 carrés ROUGE
Ce serait super !
Merci et bravo pour votre dée anti-gaspillage","Bonjour, nous n'avons pas le carré bleu, nous avons la bande 3 carrés ROUGE. Au passage merci pour votre soutien !","20"
"898","663","233","Bonjour , il manque la liasse de billet de banque","Bonjour, nous n'avons plus les billets de 4. Nous avons les liasses de billets 1,2,3 et 5.","80"
"899","663","33","Bonjour, 
Avez vous les pièces anatomiques  
Le crayon
Les côtes 
Et les billets de banque?","Nous avons toutes ces pièces !","100"
"900","663","121","Bonjour avez vous La plaque 123?
Merci","Nous avons cette pièce !","20"
"905","667","189","avez vous les 12 objets à me fournir ou moins il manque les bleu","Bonjour, comme convenu par SMS, nous vous mettons 4 objets bleus ! (Deux trèfles, une grenouille et une tasse).","80"
"906","668","96","Bonsoir,
Avez-vous la tour en plastique et 3 singes ?","Bonjour, comme convenu par SMS, nous vous mettons les deux parties transparents + 3 singes.","160"
"907","669","313","Bonjour Avez-vous la molette rouge qui se met au centre du plateau et qui permet de remonter le mécanisme ?","Bonjour, oui nous avons cette pièce !","50"
"909","671","22","Bonjour, je souhaite commandé une carotte orange","Bonjour, nous avons cette pièces !","20"
"911","673","271","Bonjour, je suis la personne qui travaille à la ludothèque des Sables d'Olonne qui vous avait contacté via facebook. Je profite de mes congés pour vous savoir si je peux vous commander la libellule du Little Mémo. Est ce qu'elle est encore disponible? Cordialement. Fabrice Veronneau","Bonjour, oui je me souviens. La libellule est toujours disponible, je vous l'avais mise de côté. Par ailleurs je suis toujours intéressé pour entrer en contact avec la personne qui maîtrise Chorus pro, je vous remercie.","50"
"912","674","198","Bonjour je souhaiterais savoir si vous avez la carte carte de réveille pas papa verte qui représente un pot de cornichon (4,2x4,2) comme sur la photo","Bonjour, oui nous avons cette carte !","20"
"913","675","291","Bonjour, je suis à la recherche de pions en bois pour mon jeu de dames chinoises en bois massif de chez casino: 1 noir, 1 rouge, 1 jaune, 1 vert, 3 bleus.","Bonjour, comme convenu par SMS voici le devis pour ces 7 pièces.","100"
"914","676","244","Bonjour,
Je suis à la recherche des pièces suivantes, au nombre de 3 :
le coeur brisé
Côtes de rire et le crayon de la crampre de l'écrivain
je vous remercie d'avance
Cordialement 
Bénédicte Chaton","Bonjour, nous avons ces trois pièces !","60"
"915","676","198","Bonjour
Je désire faire une demande pour : 
un pion bleu et un pion jaune
et la carte avec l'aquarium et le poisson
Merci d'avance","Nous avons ces trois pièces !","60"
"916","676","120","Bonjour
Je désire faire une demande de pièces détachées.
J'aurais besoin de 
10 pièces de récompenses 
ainsi 
qu'une carte triangle 
Je vous remercie d'avance","Nous vous mettons 10 pièces de récompense et une carte triangle (1-2-3  rouge/jaune/vert).","70"
"917","677","367","Bonjour, je recherche la bombe seule car impossible de changer la pile sur la mienne, j'ai endommagé le pas de vis en voulant l'ouvrir :-(","Bonjour, nous en avons une en stock. La pièce étant volumineuse nous devons l'envoyer par colis. J'ajoute ici votre commande pour le puissance 4 : nous n'avons pas le support bleu, nous vous 2 jetons de chaque couleur.","180"
"918","678","244","Bonjour avec vous les trois pièces suivantes : 
Le seau
L élastique
Le crayon 
Merci","Bonjour, nous n'avons pas l'élastique ni le crayon. Nous avons le seau.","20"
"919","678","349","Bonjour auriez vous le pion joueur bleu s il vous plaît?","Oui nous avons cette pièce !","20"
"921","680","22","Bonjour je voudrais commander
1 Carotte","Bonjour, nous avons cette pièce !","20"
"922","680","52","il me faudrait
1 carte: tête de mort
1 carte: épée
1 carte: sac de pièces d'or
1 carte: Une paire de clé
1 carte: petit fantôme
1 carte: grand fantôme
1 carte: couronne
1 carte: coffre trésor","Nous avons 7 cartes sur 8 de cette édition (verso orange et violet). Pour compléter votre jeu nous vous mettons une carte paire de clés d'une autre édition (le recto est le même, le verso est orange et blanc).","140"
"923","680","386","il me faudrait: 18 fiches de couleur (poins couleur)","Nous en avons 16 (il manque une jaune et une marron).","80"
"924","680","83","Il me faudrait: 1 couteau rouge et 1 couteau jaune","Nous avons ces deux pièces !","40"
"925","680","88","il me faudrait
6 supports blanc
1 carton personnage Joe (rouge)
1 carton personnage Joe (bleu)
1 carton personnage Herman (bleu)
1 carton personage Charles (Rouge)
1 carton personnage Charles (bleu)
14 pions de marque
1 carte personnage Maria
1 carte personnage Bernard","Nous vous mettons les 6 supports blancs (+1 offert), les deux cartons personnage rouge, les 3 cartons bleus, les deux cartes personnages (marques de pliure). Nous n'avons plus de pions de marque.","200"
"926","681","83","Bonjour !
Je souhaiterais acheter 1 épée bleue, 1 épée verte et 2 épées rouges. Est-ce possible ? Bonne journée","Bonjour, nous avons ces quatre pièces !","80"
"927","682","245","Bonjour je cherche la lettre D et E pour compléter mon jeu. Merci pour votre aide.","Bonjour, nous avons ces deux pièces !","40"
"930","685","355","Bonjour avez vous
 les cartes Suspect Mlle pervenche / Présentation Mr olive / 
les armes poignard et hache
Un dé avec le point d interrogation","Bonjour, nous avons le dé, la carte Mlle Pervenche (marques de rayure) et la carte de présentation M. Olive.","60"
"931","685","158","Bonjour avez vous les éléments cloche et oiseau ?","Nous n'avons pas l'oiseau, nous avons la cloche.","20"
"932","685","175","Bonjour avez vous le rond bleu en 3D et l' hexagonale bleu  en carton","Nous avons ces deux pièces !","40"
"933","685","42","Bonjour avez vous 1 tête de tigre jaune, 1 jeton bleu,1 jeton rouge, 2 jetons vert et 2 jetons jaunes","Nous n'avons pas le tête de tigre, nous avons tous les jetons demandés.","30"
"934","685","364","Bonjour avez vous le bonhomme de neige , l écureuil Et le cerisier en été","Nous avons ces trois pièces !","60"
"935","685","296","Bonjour avez vous le tonneau et 1 oeuf","Non.","0"
"936","685","295","Bonjour avez vous 1 prune 1 poire et le dé","Nous avons ces trois pièces !","150"
"937","685","144","Bonjour avez vous 1 totem noir qui ne se fixe pas dans l ecrin","Nous avons cette pièce !","20"
"938","685","266","Bonjour avez-vous la laisse automatique","Non.","0"
"939","686","64","Bonjour 
Avez-vous la carte témoin 86 Mme Dia-Mang ?
Avez-vous le miroir ?","Bonjour, oui nous avons ces deux pièces !","40"
"940","687","88","Bonjour, je recherche des supports blancs pour ce modèle. J'en ai une quinzaine de cassés que je voudrais changer. Merci pour votre service pour compléter les jeux, c'est un excellente idée ","Bonjour, nous vous en mettons 16. Au passage merci pour votre soutien !","200"
"941","687","336","Bonjour, je cherche les billes de ce jeu mais pour un modèle plus ancien (photo jointe). Est-ce que le diamètre pourrait correspondre ? Les miennes font environ 1.4 cm de diamètre. Si c'est ok, je veux bien toutes les billes disponibles.","Nous n'avons pas de billes pour cette édition. Vous pouvez en trouver sur le site www.toutpourlejeu.com  ","0"
"942","688","188","Bonjour
Il me manque 1 pion noir , 1blanc , 1 bleu , 2 verts , 4 rouges ainsi que 4 fiches blanches et 8 fiches noires 
Les auriez vous et a si oui a quel tarif","Bonjour, nous avons toutes ces pièces ! J'ajoute ici la commande pour le puissance 4 (2 jetons jaunes et 1 rouge).","160"
"943","689","89","Bonjour, j aurai besoin d' une pyramide dorée. Est ce possible et à quel tarif? Merci. Sandra Sambol","Bonjour, nous avons cette pièce !","20"
"948","693","304","Bonjour, avez vous les pièces suivantes : la pomme, le crayon, la clé à molette et l’os de vœux ? Si oui à quel tarif ?
Merci","Bonjour, nous n'avons pas le crayon. Nous avons la pomme, la clé à molette et l'os de voeux.","60"
"949","694","245","bonjour  il me manque la lettre   du Jeu Mon Premier Scrabble
E  - en jaune
F  - en jaune
O  - en orange
W  - en Rose","Bonjour, nous avons ces quatre lettres !","80"
"950","694","170","il me manque  
1 crabe orange 
3 crabe jaunes","Nous avons ces quatre pièces !","80"
"951","694","92","il me manque 5 boules  rolit","Nous avons ces 5 pièces !","100"
"952","695","88","Bonjour,
Auriez-vous le carton personnage Éric de couleur bleu (avec le support en plastique que l'on fixe sur la planche du jeu ?
Merci d'avance 
Bonne journée","Bonjour, oui nous avons cette pièce ! Nous vous mettons un support blanc supplémentaire au cas où.","40"
"964","704","200","Bonjour, auriez vous le socle de l'hotel boomerang, le socle de la banque, une entrée, 4 reverberes, le dé avec les points de couleur, l'hotel du milieu du plan l'etoile ?","Bonjour, comme convenu par SMS nous avons le socle de boomerang, le socle de la banque, l'entrée et l'hôtel principal de l'étoile. Nous n'avons pas les réverbères ni le dé.","110"
